Epoch: 1 | Train loss: 0.0019455043844704043 | Validation loss: 0.0019000037579525334
Epoch: 2 | Train loss: 0.001740282735263653 | Validation loss: 0.0017288942672201257
Epoch: 3 | Train loss: 0.0016575354202877249 | Validation loss: 0.0016093929491321423
Epoch: 4 | Train loss: 0.00159542391645372 | Validation loss: 0.0016411681805846498
Epoch: 5 | Train loss: 0.0015574668663883256 | Validation loss: 0.0017702562949128873
Epoch: 6 | Train loss: 0.0015433473346879098 | Validation loss: 0.0015262740160969475
Epoch: 7 | Train loss: 0.0015164564606102466 | Validation loss: 0.0016699066724852785
Epoch: 8 | Train loss: 0.0014877783762851393 | Validation loss: 0.0014531556482179993
Epoch: 9 | Train loss: 0.0014731878141757567 | Validation loss: 0.0014968196589405167
Epoch: 10 | Train loss: 0.0014568877705250385 | Validation loss: 0.001567223687025604
