Epoch: 1 | Train loss: 0.0010077564646897485 | Validation loss: 0.0010269954005647723
Epoch: 2 | Train loss: 0.0008635356264085779 | Validation loss: 0.0008714809436801112
Epoch: 3 | Train loss: 0.0008197194547820654 | Validation loss: 0.0008167359844606088
Epoch: 4 | Train loss: 0.0008049183270752557 | Validation loss: 0.000792641445822951
Epoch: 5 | Train loss: 0.0007860369726490349 | Validation loss: 0.0008251849562209946
Epoch: 6 | Train loss: 0.0007798835424554898 | Validation loss: 0.0007290455641604202
Epoch: 7 | Train loss: 0.0007566453144050044 | Validation loss: 0.0007849998630662751
Epoch: 8 | Train loss: 0.0007586992563015591 | Validation loss: 0.0007862528101562691
Epoch: 9 | Train loss: 0.0007433524670329477 | Validation loss: 0.000692972944538199
Epoch: 10 | Train loss: 0.0007428832770242837 | Validation loss: 0.0007955269325967894
