acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed
0.0169712137430906,-0.7024498581886292,0.6726033091545105,-0.02896711230278015,-0.0042986455373466015,-0.009607389569282532,2023-04-04 11:54:58.562719,26.0
0.0067884856835008,-0.6896648406982422,0.6740654706954956,0.010456874966621399,-0.0011473270133137703,-0.0004497868940234184,2023-04-04 11:54:59.090280,26.6
0.0065460395999253,-0.6889411807060242,0.6728470325469971,0.007155820727348328,-0.003196039702743292,-0.00010421313345432281,2023-04-04 11:54:59.640901,27.1
0.0055762561969459,-0.6903885006904602,0.6755276918411255,0.006937503814697266,-0.004866072908043861,-0.0006811507046222687,2023-04-04 11:55:00.186529,27.7
0.0055762561969459,-0.6911121606826782,0.6743091940879822,0.009439244866371155,-0.001981000415980816,-0.00064835324883461,2023-04-04 11:55:00.737243,28.2
0.0063035939820111,-0.6879762411117554,0.6786957383155823,0.004365250468254089,-0.0036713439039885998,-0.001232389360666275,2023-04-04 11:55:01.292478,28.8
0.0048489184118807,-0.6899060606956482,0.6786957383155823,0.005925655364990234,-0.0011869571171700954,-0.0003106025978922844,2023-04-04 11:55:01.843371,29.3
0.0004848918470088,-0.692800760269165,0.6762587428092957,0.00603349506855011,-0.0008420487865805626,-0.0009008487686514854,2023-04-04 11:55:02.394021,29.9
0.0077582695521414,-0.6899060606956482,0.6769898533821106,0.008184313774108887,-0.0016694571822881699,-0.00028031785041093826,2023-04-04 11:55:02.939672,30.4
0.0053338101133704,-0.6886999607086182,0.6750403046607971,0.0019459128379821777,-0.0033954200334846973,-0.00206772331148386,2023-04-04 11:55:03.490509,31.0
0.0060611478984356,-0.6903885006904602,0.6740654706954956,0.005663812160491943,-0.00299204234033823,-0.0010979063808918,2023-04-04 11:55:04.045028,31.5
0.0067884856835008,-0.6867701411247253,0.6779646277427673,0.005134359002113342,-0.0020015104673802853,-0.0013515166938304901,2023-04-04 11:55:04.595846,32.1
0.0067884856835008,-0.6896648406982422,0.6752839684486389,0.004347503185272217,-0.00040301959961652756,0.0001798858866095543,2023-04-04 11:55:05.146696,32.6
0.0033942428417504,-0.6903885006904602,0.673821747303009,0.006340011954307556,-0.004858746659010649,-0.001933252438902855,2023-04-04 11:55:05.695307,33.2
0.0038791347760707,-0.692800760269165,0.6684604287147522,0.0031358003616333008,-0.0029202387668192387,0.00080864317715168,2023-04-04 11:55:06.246152,33.7
0.0046064723283052,-0.692800760269165,0.6747965812683105,0.006024166941642761,-0.0016418960876762867,-0.0019159559160470963,2023-04-04 11:55:06.797965,34.3
0.0058187018148601,-0.6911121606826782,0.6784520745277405,0.00612872838973999,-0.001296965405344963,0.0008001280948519707,2023-04-04 11:55:07.343595,34.8
0.0063035939820111,-0.6886999607086182,0.6762587428092957,0.006265118718147278,-0.003956429660320282,-0.000982913188636303,2023-04-04 11:55:07.894523,35.4
0.0063035939820111,-0.6901472806930542,0.6743091940879822,0.005215957760810852,-0.0014473986811935902,-0.0006548995152115822,2023-04-04 11:55:08.449541,35.9
0.0058187018148601,-0.691353440284729,0.676746129989624,0.011719346046447754,-0.002320242114365101,-0.00033277180045843124,2023-04-04 11:55:09.004775,36.5
0.0067884856835008,-0.6886999607086182,0.6777209639549255,0.0042174458503723145,-0.0001307167112827301,-0.0005967440083622932,2023-04-04 11:55:09.559821,37.0
0.0063035939820111,-0.6911121606826782,0.6760150790214539,0.0037715137004852295,-0.0016228090971708298,-0.0017931926995515823,2023-04-04 11:55:10.105793,37.6
0.0055762561969459,-0.692800760269165,0.6718721985816956,0.005717620253562927,-0.0015687192790210247,-0.0017485646530985832,2023-04-04 11:55:10.656750,38.1
0.0055762561969459,-0.6940069198608398,0.6706537008285522,0.001703903079032898,-0.0002849525772035122,-0.0008095744997262955,2023-04-04 11:55:11.207672,38.7
0.0070309317670763,-0.6899060606956482,0.6769898533821106,0.0010313689708709717,-0.002372502814978361,-0.0010828888043761253,2023-04-04 11:55:11.758731,39.2
0.0072733773849905,-0.6891824007034302,0.6777209639549255,0.00334891676902771,0.00036889174953103065,0.0016357097774744034,2023-04-04 11:55:12.313790,39.8
0.0065460395999253,-0.6906297206878662,0.677477240562439,0.001975536346435547,-0.002646396402269602,-0.0017120083793997765,2023-04-04 11:55:12.867577,40.3
0.0077582695521414,-0.6894236207008362,0.6779646277427673,0.0043070316314697266,-0.002593518700450659,0.00040172599256038666,2023-04-04 11:55:13.418445,40.9
0.0063035939820111,-0.6911121606826782,0.674552857875824,0.0017206966876983643,0.00015019578859210014,-0.0013983184471726418,2023-04-04 11:55:13.966062,41.4
0.0070309317670763,-0.6889411807060242,0.6765024065971375,-0.003176763653755188,-0.0010307719931006432,-0.0004457663744688034,2023-04-04 11:55:14.516881,42.0
0.0060611478984356,-0.6894236207008362,0.6755276918411255,0.0028442442417144775,-0.0007163044065237045,0.00048513151705265045,2023-04-04 11:55:15.067750,42.5
0.0070309317670763,-0.6886999607086182,0.6765024065971375,0.0027444064617156982,-0.0007176646031439304,-0.0022034505382180214,2023-04-04 11:55:15.618601,43.1
0.0070309317670763,-0.6901472806930542,0.6769898533821106,0.0020725280046463013,0.0005377349443733692,-5.8195553719997406e-05,2023-04-04 11:55:16.169568,43.6
0.0065460395999253,-0.6891824007034302,0.6765024065971375,0.0031895041465759277,-0.0018573468551039696,-4.1114166378974915e-05,2023-04-04 11:55:16.715294,44.2
0.0060611478984356,-0.6894236207008362,0.6765024065971375,0.0010265111923217773,-0.0023808968253433704,-0.0006151078268885612,2023-04-04 11:55:17.269361,44.7
0.0070309317670763,-0.690871000289917,0.6765024065971375,0.003119632601737976,-0.0017009405419230461,-0.002401447854936123,2023-04-04 11:55:17.811161,45.3
0.0077582695521414,-0.6889411807060242,0.6755276918411255,-0.002069249749183655,-0.0004884731024503708,-0.0005397982895374298,2023-04-04 11:55:18.366442,45.8
0.0065460395999253,-0.690871000289917,0.6772335171699524,0.0009471774101257324,-0.0007876320742070675,-0.0008372459560632706,2023-04-04 11:55:18.921575,46.4
0.0065460395999253,-0.6894236207008362,0.6777209639549255,0.00417347252368927,-0.0004661274142563343,-0.0020206309854984283,2023-04-04 11:55:19.476729,46.9
0.0050913640297949,-0.691353440284729,0.6757713556289673,-0.0001849830150604248,0.0004503075033426285,-0.0004871152341365814,2023-04-04 11:55:20.027102,47.5
0.0060611478984356,-0.6891824007034302,0.676746129989624,-0.0004942566156387329,-0.0022472073324024677,0.000475442036986351,2023-04-04 11:55:20.578110,48.0
0.0065460395999253,-0.6906297206878662,0.6784520745277405,0.006063193082809448,0.0014464273117482662,-0.0022128168493509293,2023-04-04 11:55:21.125310,48.6
0.0072733773849905,-0.6901472806930542,0.6760150790214539,-0.000374525785446167,-0.0006988318637013435,-0.00156369898468256,2023-04-04 11:55:21.676330,49.1
0.0058187018148601,-0.690871000289917,0.6786957383155823,0.0016996711492538452,0.0011363509111106396,0.0002851700410246849,2023-04-04 11:55:22.227368,49.7
0.0058187018148601,-0.6906297206878662,0.6762587428092957,0.0034095048904418945,0.000793128740042448,0.0015121912583708763,2023-04-04 11:55:22.778315,50.2
0.0055762561969459,-0.6899060606956482,0.6777209639549255,0.001514241099357605,-0.0006994740106165409,-0.0006100237369537354,2023-04-04 11:55:23.333357,50.8
0.0067884856835008,-0.691594660282135,0.6760150790214539,0.0005527734756469727,0.0011306828819215298,-0.00028939172625541687,2023-04-04 11:55:23.879092,51.3
0.0060611478984356,-0.6901472806930542,0.6769898533821106,-0.0003614872694015503,-0.00035298289731144905,0.0003309473395347595,2023-04-04 11:55:24.428827,51.9
0.0060611478984356,-0.6906297206878662,0.6782083511352539,0.003534272313117981,-1.5682540833950043e-05,0.0006202161312103271,2023-04-04 11:55:24.979699,52.4
0.0053338101133704,-0.6906297206878662,0.676746129989624,-0.0013883113861083984,-0.001786673441529274,3.93204391002655e-05,2023-04-04 11:55:25.530494,53.0
0.0065460395999253,-0.6906297206878662,0.6777209639549255,0.00047488510608673096,-0.0011467114090919495,-0.0005423994734883308,2023-04-04 11:55:26.085560,53.5
0.0089704990386963,-0.6901472806930542,0.6762587428092957,0.0004641115665435791,-0.0014239312149584293,-0.00024925731122493744,2023-04-04 11:55:26.632047,54.1
0.0058187018148601,-0.6903885006904602,0.6782083511352539,-0.0017240941524505615,-0.00046043097972869873,-0.001437099650502205,2023-04-04 11:55:27.219504,54.7
0.0070309317670763,-0.691353440284729,0.6784520745277405,0.0012808442115783691,-0.0004652724601328373,0.0009728185832500458,2023-04-04 11:55:27.821227,55.3
0.0077582695521414,-0.6944893598556519,0.677477240562439,0.000984683632850647,0.00048451172187924385,-0.002051657997071743,2023-04-04 11:55:28.408962,55.9
0.0191532280296087,-0.7046208381652832,0.6845445036888123,0.0009681284427642822,0.00017606932669878006,0.0018867142498493195,2023-04-04 11:55:28.998383,56.5
0.0203654561191797,-0.7256075143814087,0.64847731590271,-0.0005496293306350708,-0.007934970781207085,0.01596907153725624,2023-04-04 11:55:29.600151,57.1
-0.0145633034408092,-0.7026910185813904,0.6579815149307251,-0.0017107874155044556,0.004164162091910839,0.01748194545507431,2023-04-04 11:55:30.194816,57.7
0.0273963883519173,-0.691594660282135,0.6648050546646118,0.003855079412460327,-0.023349817842245102,-0.011270835995674133,2023-04-04 11:55:30.786434,58.3
0.0334575362503529,-0.691353440284729,0.6404353380203247,0.01719968020915985,-0.0060979826375842094,-0.0018634786829352379,2023-04-04 11:55:31.383834,58.8
0.0654603987932205,-0.6749500036239624,0.6823511719703674,0.009258434176445007,-0.005181684624403715,0.08885001391172409,2023-04-04 11:55:31.980895,59.4
0.0826740637421608,-0.633700430393219,0.655788242816925,0.002538919448852539,0.004592158831655979,0.028679784387350082,2023-04-04 11:55:32.574816,60.0
-0.0098734255880117,-0.6838753819465637,0.7174435257911682,0.0013171881437301636,-0.00029476266354322433,-0.03149044141173363,2023-04-04 11:55:33.169106,60.6
-0.0022215207573026,-0.6997963190078735,0.6304437518119812,-0.003264307975769043,0.1004980057477951,-0.10265624523162842,2023-04-04 11:55:33.768455,61.2
0.0312755219638348,-0.6438319087028503,0.7089141607284546,-0.0020425766706466675,0.09866540879011154,-0.056841351091861725,2023-04-04 11:55:34.363895,61.8
0.0336999818682671,-0.6674720644950867,0.711594820022583,-0.004180610179901123,0.04307666793465614,-0.049205534160137177,2023-04-04 11:55:34.959331,62.4
-0.0044430415146053,-0.706791877746582,0.6691915392875671,0.0014721453189849854,0.03439091145992279,-0.038111910223960876,2023-04-04 11:55:35.555569,63.0
-0.027645593509078,-0.7140286564826965,0.747418224811554,-0.005858227610588074,0.009345434606075287,-0.0014599943533539772,2023-04-04 11:55:36.156784,63.6
0.0210927948355675,-0.6817043423652649,0.6979478001594543,-0.0011357814073562622,0.010298228822648525,-0.0004952913150191307,2023-04-04 11:55:36.753858,64.2
0.044367603957653,-0.7118576169013977,0.6370235681533813,0.002223983407020569,0.007243902422487736,-0.0017170216888189316,2023-04-04 11:55:37.351265,64.8
-0.0246835649013519,-0.6829105615615845,0.7369392514228821,-0.024348661303520203,0.005411306396126747,-0.013018028810620308,2023-04-04 11:55:37.948628,65.4
-0.0130822891369462,-0.6930420398712158,0.6813763976097107,0.0012857019901275635,0.00832335278391838,-0.010997443459928036,2023-04-04 11:55:38.550307,66.0
0.019638117402792,-0.6848403215408325,0.6962418556213379,0.008921518921852112,-0.006948278285562992,-0.01863325759768486,2023-04-04 11:55:39.147604,66.6
0.0295784026384354,-0.6978664994239807,0.6699226498603821,0.006669491529464722,0.0021774787455797195,-0.0030048303306102753,2023-04-04 11:55:39.735503,67.2
-0.0022215207573026,-0.6727790236473083,0.7128133177757263,0.003554403781890869,0.0024411818012595177,-0.005356724373996258,2023-04-04 11:55:40.324899,67.8
0.0276388339698315,-0.7174057960510254,0.6589562892913818,0.007698863744735718,0.005403146613389254,-0.000762205570936203,2023-04-04 11:55:40.915678,68.4
-0.0034556991886348,-0.6891824007034302,0.744493842124939,0.01319664716720581,-0.0010109390132129192,-0.010841482318937778,2023-04-04 11:55:41.507813,69.0
0.0075158234685659,-0.6959366798400879,0.7023342847824097,-0.015514016151428223,0.0017379545606672764,-0.014506672509014606,2023-04-04 11:55:42.100962,69.6
0.0252143759280443,-0.691353440284729,0.6591999530792236,0.010272160172462463,0.0014084456488490105,-0.012461068108677864,2023-04-04 11:55:42.689506,70.2
-0.0360380038619041,-0.7046208381652832,0.7052586674690247,0.0010905414819717407,0.0007841764017939568,-0.00023966655135154724,2023-04-04 11:55:43.285253,70.7
-0.003702534828335,-0.7231952548027039,0.6877124905586243,-0.005934417247772217,0.011474317871034145,-0.006348318420350552,2023-04-04 11:55:43.882580,71.3
0.0099402824416757,-0.6862877011299133,0.6640739440917969,0.002472400665283203,0.003851878922432661,0.0013758065178990364,2023-04-04 11:55:44.480047,71.9
0.0225474685430527,-0.6645773649215698,0.7201241850852966,-0.010050326585769653,-0.0031730718910694122,0.0047355652786791325,2023-04-04 11:55:45.082996,72.5
-0.0320886336266994,-0.6988314390182495,0.6716285347938538,0.002130553126335144,0.0022856448777019978,0.0013526836410164833,2023-04-04 11:55:45.680377,73.1
-0.0170316584408283,-0.6756737232208252,0.6479898691177368,-0.0058106929063797,-0.013596851378679276,-0.012697217054665089,2023-04-04 11:55:46.275976,73.7
-0.0217215362936258,-0.6940069198608398,0.6328807473182678,0.010988101363182068,0.002896509598940611,-0.009337457828223705,2023-04-04 11:55:46.877592,74.3
0.0220625791698694,-0.7145111560821533,0.7247543931007385,-0.012319609522819519,-0.01156653743237257,0.004032643511891365,2023-04-04 11:55:47.474941,74.9
0.0024244592059404,-0.6935244798660278,0.6375109553337097,0.0029520243406295776,-0.011871970258653164,0.016555380076169968,2023-04-04 11:55:48.071448,75.5
-0.0315949618816376,-0.6964191198348999,0.6409227252006531,-0.0022026747465133667,-0.05041104927659035,0.03279360011219978,2023-04-04 11:55:48.668209,76.1
0.0150316469371319,-0.6841166615486145,0.6923427581787109,-0.006784170866012573,-0.15150925517082214,0.14244391024112701,2023-04-04 11:55:49.261450,76.7
-0.012341782450676,-0.6597528457641602,0.64262855052948,-0.0037298351526260376,-0.1383756548166275,0.12197992950677872,2023-04-04 11:55:49.855657,77.3
0.0482467375695705,-0.6879762411117554,0.6791830658912659,-0.0003700852394104004,-0.13654305040836334,0.11923103034496307,2023-04-04 11:55:50.450756,77.9
0.0094553902745247,-0.6990726590156555,0.7298721075057983,-0.013176634907722473,-0.023237567394971848,0.014247589744627476,2023-04-04 11:55:51.047470,78.5
0.0065460395999253,-0.6981077194213867,0.7274350523948669,-0.0021810531616210938,0.045790206640958786,-0.08257455378770828,2023-04-04 11:55:51.646356,79.1
0.0012122296029702,-0.647691547870636,0.7150065898895264,-0.010122299194335938,0.044873908162117004,-0.03431619703769684,2023-04-04 11:55:52.236127,79.7
-0.0422088950872421,-0.6792921423912048,0.7016032338142395,-0.00034846365451812744,0.15482965111732483,-0.14549367129802704,2023-04-04 11:55:52.828021,80.3
-0.0451709255576134,-0.6474502682685852,0.6891747117042542,0.009425386786460876,0.3399218022823334,-0.2933230400085449,2023-04-04 11:55:53.414788,80.9
