Epoch: 1 | Train loss: 0.002526339180619077 | Validation loss: 0.002298982733500383
Epoch: 2 | Train loss: 0.0022250533352698642 | Validation loss: 0.0022948009097659735
Epoch: 3 | Train loss: 0.00204174344469317 | Validation loss: 0.0018712427498397157
Epoch: 4 | Train loss: 0.0019442586876743878 | Validation loss: 0.0019478850379617925
Epoch: 5 | Train loss: 0.001817173366155871 | Validation loss: 0.0022260574131846953
Epoch: 6 | Train loss: 0.0017350442671451101 | Validation loss: 0.0017148388730360232
Epoch: 7 | Train loss: 0.001623758616483931 | Validation loss: 0.0015737100247238767
Epoch: 8 | Train loss: 0.0015603639817292874 | Validation loss: 0.0015383261695444486
Epoch: 9 | Train loss: 0.001512305002594752 | Validation loss: 0.0014786722508325293
Epoch: 10 | Train loss: 0.0015031330326157274 | Validation loss: 0.0017751470172300049
