acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed
0.0252143759280443,-0.7774710655212402,0.5787799954414368,-0.10921040177345276,0.0075594112277030945,-0.014307007193565369,2023-04-29 05:04:04.814058,412.5
0.035639550536871,-0.7740939259529114,0.563670814037323,-0.022564053535461426,0.0016421384643763304,-0.004657132551074028,2023-04-29 05:04:05.338074,413.1
0.0334575362503529,-0.7740939259529114,0.5644019246101379,-0.02264726161956787,0.0006713652983307838,-0.005978166591376066,2023-04-29 05:04:05.888428,413.6
0.0329726450145245,-0.7745763659477234,0.5629397034645081,-0.021862134337425232,0.004217250272631645,-0.0033815614879131317,2023-04-29 05:04:06.438977,414.2
0.0366093330085278,-0.7719228863716125,0.5663514733314514,-0.022624850273132324,0.0035063691902905703,0.0003246469423174858,2023-04-29 05:04:06.989473,414.7
0.0353971011936665,-0.7750588059425354,0.5624523758888245,-0.022801920771598816,0.002508788602426648,-0.0034941709600389004,2023-04-29 05:04:07.539886,415.3
0.0349122136831284,-0.778677225112915,0.5622086524963379,-0.021130919456481934,0.001483893720433116,-0.004578904248774052,2023-04-29 05:04:08.094602,415.8
0.0349122136831284,-0.7750588059425354,0.5619649291038513,-0.019550934433937073,0.0044222865253686905,-0.0044717080891132355,2023-04-29 05:04:08.641696,416.4
0.0341848731040955,-0.7748175859451294,0.5631833672523499,-0.014359444379806519,0.0001211673952639103,-0.002836306346580386,2023-04-29 05:04:09.196503,416.9
0.0295784026384354,-0.7755413055419922,0.5707380175590515,-0.019460350275039673,0.0016186253633350134,-0.005378851667046547,2023-04-29 05:04:09.746319,417.5
0.0353971011936665,-0.7733702063560486,0.5639144778251648,-0.020267799496650696,0.0009640764910727739,-0.0013108194107189775,2023-04-29 05:04:10.301025,418.0
0.0339424274861813,-0.7757824659347534,0.5626960396766663,-0.016670018434524536,-0.00029953685589134693,-0.003013406880199909,2023-04-29 05:04:10.855787,418.6
0.035639550536871,-0.7726465463638306,0.5646455883979797,-0.01609925925731659,0.0017671184614300728,-0.006196071393787861,2023-04-29 05:04:11.406274,419.1
0.0353971011936665,-0.7728878259658813,0.5644019246101379,-0.017700061202049255,0.002904369030147791,-0.003031980711966753,2023-04-29 05:04:11.956764,419.7
0.0366093330085278,-0.7736114263534546,0.5629397034645081,-0.017115145921707153,0.0034384443424642086,-0.003551708534359932,2023-04-29 05:04:12.502317,420.2
0.035639550536871,-0.7738526463508606,0.563670814037323,-0.015699312090873718,0.002788850571960211,-0.0016365780029445887,2023-04-29 05:04:13.052842,420.8
0.0358819961547852,-0.7738526463508606,0.5631833672523499,-0.01636713743209839,0.003031523898243904,-0.0021725338883697987,2023-04-29 05:04:13.607546,421.3
0.035639550536871,-0.7740939259529114,0.5648893117904663,-0.018335044384002686,0.001454218989238143,-0.0018099159933626652,2023-04-29 05:04:14.158004,421.9
0.0344273224473,-0.7740939259529114,0.5634270906448364,-0.01563696563243866,0.0017110949847847223,-0.0011489910539239645,2023-04-29 05:04:14.708524,422.4
0.0351546555757523,-0.7736114263534546,0.5646455883979797,-0.01218344271183014,-0.0004530798178166151,-0.004398845136165619,2023-04-29 05:04:15.254092,423.0
0.0370942242443562,-0.7760237455368042,0.5646455883979797,-0.016291946172714233,0.0019038519822061062,-0.0015798159874975681,2023-04-29 05:04:15.802620,423.5
0.0458222776651382,-0.7731289863586426,0.5624523758888245,-0.012390121817588806,0.003907160833477974,-0.002233745763078332,2023-04-29 05:04:16.353107,424.1
0.0361244417726994,-0.7731289863586426,0.5644019246101379,-0.01614600419998169,0.002641345141455531,-0.0027548442594707012,2023-04-29 05:04:16.907805,424.6
0.0353971011936665,-0.7762649655342102,0.5639144778251648,-0.009417638182640076,0.0022429132368415594,9.388779290020466e-06,2023-04-29 05:04:17.458291,425.2
0.0370942242443562,-0.7753000259399414,0.5648893117904663,-0.009078502655029297,9.63420607149601e-05,-0.0026481945533305407,2023-04-29 05:04:18.008517,425.7
0.0361244417726994,-0.7760237455368042,0.5609901547431946,-0.003100484609603882,-0.001988776493817568,-0.0033750254660844803,2023-04-29 05:04:18.554074,426.3
0.0375791192054749,-0.7762649655342102,0.5641582012176514,-0.011309638619422913,-0.0016423773486167192,-0.00804208591580391,2023-04-29 05:04:19.104538,426.8
0.0344273224473,-0.7745763659477234,0.5641582012176514,-0.010612189769744873,0.0019856737926602364,-0.0012885802425444126,2023-04-29 05:04:19.655012,427.4
0.0349122136831284,-0.7738526463508606,0.5641582012176514,-0.012426167726516724,0.0025301817804574966,0.0002861482207663357,2023-04-29 05:04:20.205489,427.9
0.035639550536871,-0.7740939259529114,0.5629397034645081,-0.01147700846195221,3.840704448521137e-05,-0.000614193151704967,2023-04-29 05:04:20.756027,428.5
0.035639550536871,-0.7774710655212402,0.561477541923523,-0.01038321852684021,0.001839557196944952,-3.272000412835041e-06,2023-04-29 05:04:21.310746,429.0
0.0366093330085278,-0.7736114263534546,0.5644019246101379,-0.009126156568527222,0.001773195806890726,-0.0011993130901828408,2023-04-29 05:04:21.865450,429.6
0.0334575362503529,-0.8023173213005066,0.5373515486717224,0.02496105432510376,0.003545190207660198,-0.005683646071702242,2023-04-29 05:04:22.411034,430.1
0.0363668911159039,-0.8064181804656982,0.5239481925964355,-0.0060889869928359985,0.01459668017923832,-0.012495006434619427,2023-04-29 05:04:22.961445,430.7
0.0307906325906515,-0.7818131446838379,0.6124101877212524,-0.03082902729511261,0.012458652257919312,-0.0201308224350214,2023-04-29 05:04:23.516193,431.3
0.0630359351634979,-0.7748175859451294,0.5875531435012817,0.04247480630874634,0.01704014092683792,-0.0060809217393398285,2023-04-29 05:04:24.070973,431.8
-0.0009873425588012,-0.7704755067825317,0.5354019403457642,-0.016861602663993835,0.01859148219227791,0.002848024945706129,2023-04-29 05:04:24.621538,432.4
0.068127304315567,-0.8054532408714294,0.505670964717865,-0.009971633553504944,0.026987697929143906,-0.014617200009524822,2023-04-29 05:04:25.173495,432.9
0.0598841421306133,-0.8278872966766357,0.5921833515167236,-0.0374605655670166,0.010494338348507881,-0.01553349755704403,2023-04-29 05:04:25.719086,433.5
0.0603690333664417,-0.7453880310058594,0.5768304467201233,-0.011193349957466125,0.0321800522506237,-0.016755228862166405,2023-04-29 05:04:26.269545,434.0
0.0506711937487125,-0.8018348813056946,0.5522170662879944,-0.027128994464874268,0.01658318191766739,-0.002079795114696026,2023-04-29 05:04:26.826303,434.6
