x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8
0.5978410243988037,0.22374902168909708,0.5942527055740356,0.38655821482340497,0.38913973172505695,0.32353230317433673,0.6605866352717081,0.5253273248672485,0.27684839566548664,0.4595514138539632,0.733675479888916,0.6049983898798624,0.38784921169281006,0.5329698721567789,0.5075048605600992,0.6265714963277181,0.3612876335779826,0.6104932626088461
0.597799022992452,0.2237651745478312,0.5946675539016724,0.3868347406387329,0.38877201080322266,0.3239317735036214,0.6615192890167236,0.5249603192011515,0.2762426733970642,0.4592192967732747,0.7345290978749593,0.6040461858113607,0.3858092228571574,0.5323064724604288,0.509992758433024,0.6276304721832275,0.3635748624801636,0.6117397546768188
0.5983311732610067,0.22408300638198853,0.5943073829015096,0.3857190211613973,0.3884943723678589,0.3244431217511495,0.6621861060460409,0.5242783228556315,0.2753548224767049,0.4602617422739665,0.7340002854665121,0.6067574421564738,0.38567598660786945,0.5351553757985433,0.5075664520263672,0.628497838973999,0.3618017832438151,0.6126969257990519
0.5976389249165853,0.22406184673309326,0.5939435561498007,0.3850189844767253,0.3884849548339844,0.3247871398925781,0.6621073484420776,0.5235834121704102,0.2755707899729411,0.4591514269510905,0.735673189163208,0.607809861501058,0.38099153836568195,0.5329580307006836,0.509286642074585,0.6292057434717814,0.3641163110733032,0.6138567527135214
0.5973822275797526,0.2242018183072408,0.5944737195968628,0.38532431920369464,0.38788660367329914,0.32495178778966266,0.6630557378133138,0.5238840579986572,0.27532561620076496,0.45991039276123047,0.733940045038859,0.6084723869959513,0.38320934772491455,0.5395731131235758,0.5080748399098715,0.6287466287612915,0.361974557240804,0.612850030263265
0.5989398161570231,0.2258546749750773,0.5941492319107056,0.3857399622599284,0.3876139322916667,0.32498812675476074,0.6640746593475342,0.5246273676554362,0.2744959592819214,0.46055205663045246,0.7360126972198486,0.6086903015772501,0.38560593128204346,0.5399448076883951,0.5090858141581217,0.6291447480519613,0.3634355862935384,0.6137193044026693
0.6002212365468343,0.22593196233113608,0.5946861505508423,0.3863760630289714,0.3876282374064128,0.3251313765843709,0.6657259861628214,0.5265766779581705,0.2743740479151408,0.46151602268218994,0.7361427148183187,0.6098065376281738,0.3895993232727051,0.543814500172933,0.5079308350880941,0.6306798458099365,0.36182236671447754,0.6151304244995117
0.6002304951349894,0.22594056526819864,0.5946531295776367,0.3863144318262736,0.3876051902770996,0.32513757546742755,0.6657238403956095,0.5265018939971924,0.2743500868479411,0.4615217049916585,0.7361323038736979,0.6097786029179891,0.3894706169764201,0.5436675945917765,0.5080627600351969,0.6306654612223307,0.36198170979817706,0.6151573657989502
0.600923220316569,0.22645431756973267,0.5946892102559408,0.38629257678985596,0.38810189565022785,0.32476725180943805,0.6661309401194254,0.5267587502797445,0.2744545141855876,0.4614115556081136,0.7349080244700114,0.6105320851008097,0.3917648394902547,0.5461519559224447,0.5089179277420044,0.6305593649546305,0.36314018567403156,0.6153814792633057
0.6009763876597086,0.22683433691660562,0.5948782364527384,0.3870648543039958,0.3880029122034709,0.32467536131540936,0.6663184960683187,0.5283507506052653,0.2743028998374939,0.46125594774882,0.7347240447998047,0.6107749938964844,0.3940095504124959,0.5479956467946371,0.5093887249628702,0.6322999397913615,0.3633270263671875,0.6171563466389974
0.6014525095621744,0.22733394304911295,0.5951201518376669,0.38707756996154785,0.38807495435078937,0.3249775171279907,0.6677027543385824,0.5303820768992106,0.273595134417216,0.4612797101338704,0.7359114487965902,0.6110068162282308,0.39338576793670654,0.5476100444793701,0.5106887022654215,0.6334537267684937,0.36456183592478436,0.618689775466919
0.6010615825653076,0.22725323836008707,0.5951476891835531,0.38721756140391034,0.38798093795776367,0.32506922880808514,0.6685088475545248,0.5311563809712728,0.2735012372334798,0.4613093137741089,0.7362499237060547,0.6114948987960815,0.3929758866628011,0.5472123225529989,0.5114477872848511,0.6340717474619547,0.3651847839355469,0.6194828351338705
0.6009930769602457,0.22695030768712363,0.5947247346242269,0.38690797487894696,0.38789884249369305,0.324818213780721,0.6680083274841309,0.5305362939834595,0.2733744978904724,0.46095359325408936,0.7366765340169271,0.6111127138137817,0.39408870538075763,0.5481648445129395,0.5119152466456095,0.6351398229598999,0.36565955479939777,0.6207106113433838
0.6009416977564493,0.22697913646697998,0.5947320858637491,0.38690821329752606,0.38787972927093506,0.32479647795359295,0.668046792348226,0.5305745601654053,0.273384968439738,0.4609570900599162,0.7366867065429688,0.6111651261647543,0.3941027323404948,0.5481934547424316,0.5118659734725952,0.6351743141810099,0.3656011422475179,0.6207386255264282
0.6007749636967977,0.22773508230845133,0.5943884452184042,0.3865383466084798,0.3876183827718099,0.3250956932703654,0.6671490669250488,0.5299631357192993,0.27344926198323566,0.4613332748413086,0.7370336850484213,0.6104751030604044,0.3954613208770752,0.5484652519226074,0.5124016602834066,0.6361032327016195,0.3658996820449829,0.6218568881352743
0.6002846956253052,0.22794516881306967,0.5941073099772135,0.3872810999552409,0.38699038823445636,0.3249685764312744,0.6684344609578451,0.5314751466115316,0.2730153600374858,0.4612512191136678,0.7374598185221354,0.611290176709493,0.39633909861246747,0.548233429590861,0.5128156344095866,0.6372056404749552,0.3662601312001546,0.6230622927347819
0.599872907002767,0.22765703996022543,0.5943390925725301,0.3876574436823527,0.3865731557210286,0.3251761794090271,0.6693705717722574,0.5323388576507568,0.27292124430338544,0.4612828493118286,0.7371284166971842,0.6107157468795776,0.39628326892852783,0.5480925242106119,0.5147987206776937,0.6372938553492228,0.36773284276326496,0.6231650114059448
0.5995003779729208,0.22757156689961752,0.5941343704859415,0.38753028710683185,0.38598132133483887,0.3250935673713684,0.6691112518310547,0.5326195557912191,0.2728334466616313,0.46163423856099445,0.736741304397583,0.610289454460144,0.39743979771931964,0.5488488674163818,0.515988270441691,0.6377558708190918,0.3685275713602702,0.6235844691594442
0.5994282960891724,0.2269096573193868,0.593932588895162,0.38768577575683594,0.385818878809611,0.32467252016067505,0.6687652269999186,0.5321959654490153,0.2726734479268392,0.4619097312291463,0.7367354234059652,0.6110609372456869,0.39774759610493976,0.5494259595870972,0.5138206481933594,0.638725479443868,0.3660437266031901,0.6241452693939209
0.5993000268936157,0.2269404729207357,0.5939642588297526,0.3877710501352946,0.38585424423217773,0.32473647594451904,0.6687781810760498,0.5323110818862915,0.27266881863276166,0.46192634105682373,0.7367957433064779,0.6110825538635254,0.39775041739145917,0.5494214296340942,0.5139351685841879,0.638689915339152,0.3661091725031535,0.6240882873535156
0.5999226570129395,0.22585749626159668,0.5943194627761841,0.3880917231241862,0.3860071500142415,0.3248944679896037,0.6684572696685791,0.5321791569391886,0.27214115858078003,0.46171534061431885,0.7362440427144369,0.6110453605651855,0.3945227861404419,0.547997236251831,0.5136231978734335,0.6389909982681274,0.36545594533284503,0.6240701278050741
0.5991581678390503,0.22602617740631104,0.5947374900182089,0.387986699740092,0.38546109199523926,0.3255295356114705,0.6709162394205729,0.5336871147155762,0.2712639768918355,0.46155579884847003,0.7370908260345459,0.6117420593897501,0.3900359074274699,0.5448293685913086,0.515431801478068,0.6392241716384888,0.3675607442855835,0.6247936089833578
0.5985493659973145,0.22614111502965292,0.594743569691976,0.3880778948465983,0.38483095169067383,0.3261109987894694,0.6710759003957113,0.5339540243148804,0.2701748212178548,0.4607292413711548,0.7379042307535807,0.6107149918874105,0.3831048011779785,0.5406725406646729,0.5170859495798746,0.6381790637969971,0.3691594998041789,0.6239775816599528
0.5949558814366659,0.23182972272237143,0.5933098793029785,0.3874886433283488,0.38529467582702637,0.3267122109731038,0.6682303746541342,0.5312623182932535,0.27028900384902954,0.4585862954457601,0.7363454500834147,0.6099334557851156,0.3836124340693156,0.5414166450500488,0.5174250602722168,0.6367313067118326,0.37074486414591473,0.6227958599726359
0.5916252930959066,0.23431034882863364,0.592547615369161,0.3860396941502889,0.3857318162918091,0.32668232917785645,0.6665920416514078,0.5286199649175009,0.2692982753117879,0.45706947644551593,0.7344691753387451,0.6096674998601278,0.38737165927886963,0.5440447330474854,0.5193255742390951,0.636552651723226,0.3737359841664632,0.6226756970087687
0.5912822484970093,0.23437905311584473,0.5925543705622355,0.3861270745595296,0.3856518665949504,0.32658469676971436,0.6665846109390259,0.5286358594894409,0.2693750858306885,0.4570604165395101,0.734444777170817,0.6097068389256796,0.38739438851674396,0.543975830078125,0.5192523797353109,0.6365534861882528,0.37355724970499676,0.622591495513916
0.5886070728302002,0.2346975008646647,0.5922331015268961,0.3855491081873576,0.38469235102335614,0.3276464541753133,0.6665151516596476,0.5283040205637614,0.26871009667714435,0.4573543071746826,0.7343060175577799,0.6103677749633789,0.38206811745961505,0.5390264193216959,0.5180017948150635,0.6374517679214478,0.37258680661519367,0.6236095825831095
0.5725672245025635,0.24420670668284097,0.593047300974528,0.3866018056869507,0.383625586827596,0.3298562367757161,0.669034481048584,0.5311997731526693,0.268895943959554,0.4585272471110026,0.7356956799825033,0.611229658126831,0.38364370663960773,0.5395882924397787,0.5170262257258097,0.6392921606699625,0.3706831932067871,0.6248669624328613
0.577029824256897,0.24324190616607666,0.5930527448654175,0.3871149222056071,0.3837125301361084,0.3306553363800049,0.6685270468393961,0.5316009124120077,0.2695091168085734,0.45843108495076496,0.7367779413859049,0.6116331020991007,0.37706708908081055,0.5356119871139526,0.5175004005432129,0.6410202980041504,0.37121303876241046,0.6263628800710043
0.5672477086385092,0.24270216623942056,0.5936923027038574,0.38820377985636395,0.3846028248469035,0.3317660093307495,0.668975830078125,0.5325017770131429,0.27093299229939777,0.45678921540578205,0.7363131841023763,0.6127630074818929,0.3739258845647176,0.532634973526001,0.5213705698649088,0.6416430473327637,0.3754179875055949,0.6280878384908041
0.5637764930725098,0.24403532346089682,0.592832883199056,0.3888664245605469,0.3872350851694743,0.33374543984731037,0.6706133683522543,0.5314420064290365,0.2728826602300008,0.45677419503529865,0.7399423122406006,0.6154681046803793,0.3687424262364705,0.5318452517191569,0.518726627031962,0.6345624526341757,0.37322378158569336,0.6210770209630331
0.5636367797851562,0.24405177434285483,0.5927992264429728,0.388913631439209,0.3871256113052368,0.3335255781809489,0.6706388791402181,0.5315057436625162,0.2729027469952901,0.45690099398295086,0.7399851481119791,0.6155333916346232,0.36889978249867755,0.5319958130518595,0.5183939139048258,0.6344274282455444,0.37281179428100586,0.6208728154500326
0.5561937888463339,0.2483251690864563,0.5924050013224283,0.3888401985168457,0.38802067438761395,0.3332168261210124,0.6675463517506918,0.528312603632609,0.27257325251897174,0.45516467094421387,0.7388590176900228,0.61439581712087,0.3681664864222209,0.5316688219706217,0.5145837068557739,0.6327538887659708,0.36976321538289386,0.6188073952992758
0.5563769340515137,0.24753912289937338,0.5925486087799072,0.3886490265528361,0.3873857657114665,0.33307504653930664,0.6684037844340006,0.5312509536743164,0.271988312403361,0.45558619499206543,0.7390662034352621,0.6148770252863566,0.36891857782999676,0.5317492087682089,0.5185973644256592,0.6347843011220297,0.37337227662404376,0.6214789152145386
0.5514797767003378,0.25041985511779785,0.5921084880828857,0.38623952865600586,0.3875068823496501,0.33397992451985675,0.6662395795186361,0.5265660285949707,0.2730293273925781,0.45496197541554767,0.7375253041585287,0.6136340697606405,0.3637024561564128,0.5292759339014689,0.5166449944178263,0.6309078137079874,0.37150804201761883,0.6183290481567383
0.5494312445322672,0.2505442301432292,0.5925708214441935,0.3869406382242839,0.38833828767140705,0.3339403470357259,0.6666492621103922,0.5270333290100098,0.27423912286758423,0.4557782808939616,0.7370475927988688,0.6140532493591309,0.368985374768575,0.5337738593419393,0.5156095027923584,0.6304885149002075,0.3699217637379964,0.6174654960632324
