acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed
0.0477618463337421,-0.735015332698822,0.6092421412467957,-0.17587898671627045,-0.01871338114142418,0.008101323619484901,2023-04-29 04:31:15.512281,218.1
0.038064006716013,-0.7309144735336304,0.6133849620819092,-0.1685606986284256,-0.01661338470876217,0.016719147562980652,2023-04-29 04:31:16.036351,218.7
0.0385489016771317,-0.7311556935310364,0.6109480261802673,-0.16357329487800598,-0.01968342438340187,0.014990967698395252,2023-04-29 04:31:16.586895,219.2
0.0366093330085278,-0.7309144735336304,0.6138723492622375,-0.15848714113235474,-0.0142831327393651,0.014501397497951984,2023-04-29 04:31:17.126959,219.7
0.0375791192054749,-0.7304320335388184,0.6133849620819092,-0.15300020575523376,-0.014983024448156357,0.012852184474468231,2023-04-29 04:31:17.673537,220.3
0.0407309122383595,-0.7285022139549255,0.6143597364425659,-0.14375187456607819,-0.016595814377069473,0.012744296342134476,2023-04-29 04:31:18.221838,220.8
0.0378215610980988,-0.7311556935310364,0.6131412982940674,-0.1434851735830307,-0.011777905747294426,0.010517720133066177,2023-04-29 04:31:18.776640,221.4
0.038064006716013,-0.7309144735336304,0.6141160130500793,-0.13545489311218262,-0.01255625206977129,0.012223826721310616,2023-04-29 04:31:19.331354,221.9
0.0412158034741879,-0.7299495935440063,0.6153345704078674,-0.13297653198242188,-0.013333889655768871,0.012697102501988411,2023-04-29 04:31:19.873602,222.5
0.0383064560592175,-0.7326030731201172,0.6150908470153809,-0.13120661675930023,-0.0113879619166255,0.010176848620176315,2023-04-29 04:31:20.412015,223.0
0.0383064560592175,-0.7316381335258484,0.6131412982940674,-0.1245420053601265,-0.011873958632349968,0.01100351195782423,2023-04-29 04:31:20.962577,223.6
0.0373366698622704,-0.7321205735206604,0.6128975749015808,-0.11708256602287292,-0.011182935908436775,0.009415368549525738,2023-04-29 04:31:21.513380,224.1
0.0370942242443562,-0.7323618531227112,0.6141160130500793,-0.11494655907154083,-0.011065072380006313,0.009697096422314644,2023-04-29 04:31:22.063982,224.7
0.0373366698622704,-0.7299495935440063,0.6128975749015808,-0.11380282044410706,-0.009169530123472214,0.00934864766895771,2023-04-29 04:31:22.609537,225.2
0.0358819961547852,-0.7297083735466003,0.6150908470153809,-0.10764259845018387,-0.011851752176880836,0.00900676567107439,2023-04-29 04:31:23.144606,225.8
0.0404884703457355,-0.7309144735336304,0.6138723492622375,-0.1010315865278244,-0.006712497677654028,0.011103909462690353,2023-04-29 04:31:23.699348,226.3
0.0385489016771317,-0.7313969135284424,0.6131412982940674,-0.10241337865591049,-0.00974158477038145,0.009858142584562302,2023-04-29 04:31:24.251785,226.9
0.0378215610980988,-0.7321205735206604,0.6128975749015808,-0.09869448840618134,-0.008195502683520317,0.010130159556865692,2023-04-29 04:31:24.802481,227.4
0.039276234805584,-0.7301907539367676,0.6163093447685242,-0.09361320734024048,-0.008533031679689884,0.008015950210392475,2023-04-29 04:31:25.348084,228.0
0.0373366698622704,-0.7313969135284424,0.6136286854743958,-0.09133836627006531,-0.008533775806427002,0.007148172240704298,2023-04-29 04:31:25.896550,228.5
0.0370942242443562,-0.7311556935310364,0.612653911113739,-0.087382972240448,-0.008849934674799442,0.006879634689539671,2023-04-29 04:31:26.451273,229.1
0.038064006716013,-0.7309144735336304,0.6143597364425659,-0.08718319982290268,-0.0076641542837023735,0.006029543001204729,2023-04-29 04:31:26.988424,229.6
0.0390337929129601,-0.7318794131278992,0.6136286854743958,-0.081655353307724,-0.006533037405461073,0.007024722173810005,2023-04-29 04:31:27.539312,230.2
0.0378215610980988,-0.7323618531227112,0.6119228005409241,-0.07954943180084229,-0.0071909474208951,0.006200077012181282,2023-04-29 04:31:28.089884,230.7
0.0373366698622704,-0.7313969135284424,0.6141160130500793,-0.0747302770614624,-0.007561958394944668,0.0071946196258068085,2023-04-29 04:31:28.640312,231.3
0.0375791192054749,-0.7321205735206604,0.6131412982940674,-0.07490681111812592,-0.007940791547298431,0.007570555433630943,2023-04-29 04:31:29.195094,231.8
0.0383064560592175,-0.7299495935440063,0.6131412982940674,-0.07032313197851181,-0.006785314064472914,0.007313174661248922,2023-04-29 04:31:29.730224,232.3
0.0370942242443562,-0.7328442335128784,0.6136286854743958,-0.07123202085494995,-0.005062703508883715,0.0070744664408266544,2023-04-29 04:31:30.281333,232.9
0.0373366698622704,-0.7316381335258484,0.6121664643287659,-0.06711149960756302,-0.005789809860289097,0.006863902788609266,2023-04-29 04:31:30.836371,233.5
0.038064006716013,-0.7311556935310364,0.6121664643287659,-0.0633983463048935,-0.005611971020698547,0.0060698529705405235,2023-04-29 04:31:31.391790,234.0
0.0370942242443562,-0.7321205735206604,0.6109480261802673,-0.05919826775789261,-0.0033127288334071636,0.005867538973689079,2023-04-29 04:31:31.946927,234.6
0.0361244417726994,-0.7316381335258484,0.6131412982940674,-0.059317126870155334,-0.004398461896926165,0.005346433725208044,2023-04-29 04:31:32.484324,235.1
0.0358819961547852,-0.7304320335388184,0.6133849620819092,-0.06065342575311661,-0.00604355800896883,0.004867932293564081,2023-04-29 04:31:33.024887,235.6
0.0387913472950459,-0.7326030731201172,0.6119228005409241,-0.057811640202999115,-0.0052263811230659485,0.006192035041749477,2023-04-29 04:31:33.579993,236.2
0.0375791192054749,-0.7323618531227112,0.6121664643287659,-0.05644495040178299,-0.004426347091794014,0.004494245629757643,2023-04-29 04:31:34.131386,236.7
0.0385489016771317,-0.7326030731201172,0.610460638999939,-0.05370810627937317,-0.005164568778127432,0.003438503248617053,2023-04-29 04:31:34.682318,237.3
0.036851778626442,-0.7316381335258484,0.6143597364425659,-0.05067134648561478,-0.006193625740706921,0.00510045513510704,2023-04-29 04:31:35.224291,237.8
0.0373366698622704,-0.7311556935310364,0.6124101877212524,-0.050183624029159546,-0.005076194182038307,0.005576474126428366,2023-04-29 04:31:35.770035,238.4
0.0370942242443562,-0.7309144735336304,0.6124101877212524,-0.05302048474550247,-0.0058028497733175755,0.004224736709147692,2023-04-29 04:31:36.320899,238.9
0.0366093330085278,-0.7326030731201172,0.6119228005409241,-0.046854764223098755,-0.002947117667645216,0.005005008075386286,2023-04-29 04:31:36.861575,239.5
0.0385489016771317,-0.7318794131278992,0.6119228005409241,-0.04593402147293091,-0.005861974786967039,0.005158673971891403,2023-04-29 04:31:37.417648,240.0
0.036851778626442,-0.7323618531227112,0.6146034598350525,-0.04742618650197983,-0.003768899478018284,0.003810768248513341,2023-04-29 04:31:37.963247,240.6
0.0385489016771317,-0.7333267331123352,0.6158219575881958,-0.0455855056643486,-0.003923389129340649,0.005175154190510511,2023-04-29 04:31:38.504828,241.1
0.0385489016771317,-0.7321205735206604,0.6138723492622375,-0.043306514620780945,-0.0023516870569437742,0.003826698986813426,2023-04-29 04:31:39.055201,241.7
0.0395186841487885,-0.7306731939315796,0.6107043027877808,-0.04098740220069885,-0.0022480676416307688,0.0030985528137534857,2023-04-29 04:31:39.587135,242.2
0.0402460247278214,-0.7309144735336304,0.6107043027877808,-0.03666873276233673,-0.002488577738404274,0.003875984810292721,2023-04-29 04:31:40.133480,242.7
0.0370942242443562,-0.7323618531227112,0.6141160130500793,-0.039060212671756744,-0.0020700024906545877,0.0022402508184313774,2023-04-29 04:31:40.684271,243.3
0.039276234805584,-0.7330855131149292,0.6131412982940674,-0.03654700517654419,-0.0017007077112793922,0.0045578815042972565,2023-04-29 04:31:41.234200,243.9
0.0378215610980988,-0.7311556935310364,0.6116790771484375,-0.03504873812198639,-0.0028351242654025555,0.003820504993200302,2023-04-29 04:31:41.784948,244.4
0.038064006716013,-0.7321205735206604,0.6133849620819092,-0.03655295819044113,-0.0033462722785770893,0.0031026594806462526,2023-04-29 04:31:42.320270,244.9
0.0390337929129601,-0.7311556935310364,0.6124101877212524,-0.029724813997745514,-0.0014783651567995548,0.00480608781799674,2023-04-29 04:31:42.871215,245.5
