Epoch: 1 | Train loss: 0.0012534876489983437 | Validation loss: 0.0009619008296613898
Epoch: 2 | Train loss: 0.0009496790155117214 | Validation loss: 0.0009406790405269401
Epoch: 3 | Train loss: 0.0009363646058950742 | Validation loss: 0.0009308346071002487
Epoch: 4 | Train loss: 0.0009285334760087848 | Validation loss: 0.0009463223159443995
Epoch: 5 | Train loss: 0.0008707455310640327 | Validation loss: 0.0007630830120647315
Epoch: 6 | Train loss: 0.000744855071085175 | Validation loss: 0.00060369773125865
Epoch: 7 | Train loss: 0.00047903365725692295 | Validation loss: 0.0004505667600179401
Epoch: 8 | Train loss: 0.0003868817757074187 | Validation loss: 0.00048296688854974044
Epoch: 9 | Train loss: 0.0003728063651068562 | Validation loss: 0.0003148880019014983
Epoch: 10 | Train loss: 0.00027288755363068896 | Validation loss: 0.00026456481808641383
